Pattern_ID,RoughPOS_N-Gram,RPOSN_Freq,DetailedPOS_N-Gram,DPOSN_Freq,Comparison_Replacement_Matrix,POS_N-Gram
500077,DT.* NN.* CC.* VB.* CC.*,,,,,DT.* NN.* CC.* VB.* CC.*
500078,DT.* NN.* LM RB.* VB.*,,,,,DT.* NN.* LM RB.* VB.*
500079,NN.* LM RB.* VB.* CC.*,,,,,NN.* LM RB.* VB.* CC.*
500080,DT.* PR.* NN.* CC.* NN.*,,,,,DT.* PR.* NN.* CC.* NN.*
500081,NN.* CC.* NN.* CC.* DT.*,,,,,NN.* CC.* NN.* CC.* DT.*
500082,CC.* DT.* NN.* CC.* NN.*_PM.*,,,,,CC.* DT.* NN.* CC.* NN.*_PM.*
500083,CC.* DT.* NN.* LM VB.*,,,,,CC.* DT.* NN.* LM VB.*
500084,DT.* NN.* LM VB.* CC.*,,,,,DT.* NN.* LM VB.* CC.*
500085,VB.* CC.* NN.* CC.* NN.*,,,,,VB.* CC.* NN.* CC.* NN.*
500086,CC.* DT.* NN.* CC.* DT.*,,,,,CC.* DT.* NN.* CC.* DT.*
500087,DT.* NN.* CC.* DT.* NN.*,,,,,DT.* NN.* CC.* DT.* NN.*
500088,NN.* CC.* DT.* NN.* NN.*_PM.*,,,,,NN.* CC.* DT.* NN.* NN.*_PM.*
500089,CC.* NN.* PM.* NN.* LM,,,,,CC.* NN.* PM.* NN.* LM
500090,CC.* NN.* RB.* RB.* VB.*,,,,,CC.* NN.* RB.* RB.* VB.*
500091,NN.* RB.* RB.* VB.* DT.*,,,,,NN.* RB.* RB.* VB.* DT.*
500092,VB.* DT.* DT.* NN.* PM.*,,,,,VB.* DT.* DT.* NN.* PM.*
500093,DT.* NN.* PM.* NN.* CC.*,,,,,DT.* NN.* PM.* NN.* CC.*
500094,NN.* PM.* NN.* CC.* DT.*,,,,,NN.* PM.* NN.* CC.* DT.*
500095,PM.* NN.* CC.* DT.* NN.*,,,,,PM.* NN.* CC.* DT.* NN.*
500096,NN.* CC.* DT.* NN.* CC.*,,,,,NN.* CC.* DT.* NN.* CC.*
500097,RB.* RB.* CC.* NN.* DT.*,,,,,RB.* RB.* CC.* NN.* DT.*
500098,RB.* CC.* NN.* DT.* NN.*,,,,,RB.* CC.* NN.* DT.* NN.*
500099,DT.* NN.* CC.* NN.* NN.*,,,,,DT.* NN.* CC.* NN.* NN.*
500100,NN.* CC.* NN.* NN.* PM.*,,,,,NN.* CC.* NN.* NN.* PM.*
500101,CC.* NN.* NN.* PM.* NN.*,,,,,CC.* NN.* NN.* PM.* NN.*
500102,DT.* JJ.* CC.* NN.* CC.*,,,,,DT.* JJ.* CC.* NN.* CC.*
500103,NN.* CC.* VB.* DT.* NN.*,,,,,NN.* CC.* VB.* DT.* NN.*
500104,DT.* NN.* NN.* PM.* NN.*,,,,,DT.* NN.* NN.* PM.* NN.*
500105,JJ.* CC.* NN.* CC.* CC.*,,,,,JJ.* CC.* NN.* CC.* CC.*
500106,NN.* PM.* NN.* CC.* NN.*,,,,,NN.* PM.* NN.* CC.* NN.*
500107,DT.* NN.* CC.* NN.* PR.*,,,,,DT.* NN.* CC.* NN.* PR.*
500108,NN.* NN.* PM.* NN.* VB.*,,,,,NN.* NN.* PM.* NN.* VB.*
500109,NN.* PM.* NN.* VB.* CC.*,,,,,NN.* PM.* NN.* VB.* CC.*
500110,DT.* VB.* CC.* VB.* PR.*,,,,,DT.* VB.* CC.* VB.* PR.*
500111,VB.* PR.* PR.* NN.* NN.*,,,,,VB.* PR.* PR.* NN.* NN.*
500112,PR.* PR.* NN.* NN.* PM.*,,,,,PR.* PR.* NN.* NN.* PM.*
500113,PR.* NN.* NN.* PM.* NN.*,,,,,PR.* NN.* NN.* PM.* NN.*
500114,NN.* NN.* PM.* NN.* CC.*,,,,,NN.* NN.* PM.* NN.* CC.*
500115,NN.* PM.* NN.* CC.* PR.*,,,,,NN.* PM.* NN.* CC.* PR.*
500116,PM.* NN.* CC.* PR.* DT.*,,,,,PM.* NN.* CC.* PR.* DT.*
500117,NN.* CC.* PR.* DT.* NN.*,,,,,NN.* CC.* PR.* DT.* NN.*
500118,NN.* NN.* PM.* NN.* LM,,,,,NN.* NN.* PM.* NN.* LM
500119,NN.* CC.* NN.* PM.* NN.*,,,,,NN.* CC.* NN.* PM.* NN.*
500120,CC.* NN.* PM.* NN.* CC.*,,,,,CC.* NN.* PM.* NN.* CC.*
500121,CC.* DT.* NN.* NN.* NN.*,,,,,CC.* DT.* NN.* NN.* NN.*
500122,DT.* NN.* NN.* NN.* PM.*,,,,,DT.* NN.* NN.* NN.* PM.*
500123,CC.* NN.* CC.* NN.* PM.*,,,,,CC.* NN.* CC.* NN.* PM.*
500124,JJ.* NN.* CC.* NN.* PM.*,,,,,JJ.* NN.* CC.* NN.* PM.*
500125,PM.* NN.* CC.* NN.* RB.*,,,,,PM.* NN.* CC.* NN.* RB.*
500126,NN.* CC.* NN.* RB.* RB.*,,,,,NN.* CC.* NN.* RB.* RB.*
500127,CC.* VB.* CC.* NN.* CC.*,,,,,CC.* VB.* CC.* NN.* CC.*
500128,DT.* NN.* VB.* CC.* NN.*,,,,,DT.* NN.* VB.* CC.* NN.*
500129,VB.* RB.* RB.* VB.* DT.*,,,,,VB.* RB.* RB.* VB.* DT.*
500130,RB.* RB.* VB.* DT.* NN.*,,,,,RB.* RB.* VB.* DT.* NN.*
500131,CC.* DT.* NN.* CC.* VB.*,,,,,CC.* DT.* NN.* CC.* VB.*
500132,DT.* NN.* CC.* VB.* DT.*,,,,,DT.* NN.* CC.* VB.* DT.*
500133,CC.* VB.* DT.* NN.* PM.*,,,,,CC.* VB.* DT.* NN.* PM.*
500134,JJ.* CC.* VB.* CC.* DT.*,,,,,JJ.* CC.* VB.* CC.* DT.*
500135,VB.* CC.* CC.* DT.* NN.*_PM.*,,,,,VB.* CC.* CC.* DT.* NN.*_PM.*
500136,DT.* VB.* CC.* DT.* NN.*,,,,,DT.* VB.* CC.* DT.* NN.*
500137,RB.* VB.* DT.* NN.* CC.*,,,,,RB.* VB.* DT.* NN.* CC.*
500138,CC.* VB.* DT.* JJ.* CC.*,,,,,CC.* VB.* DT.* JJ.* CC.*
500139,VB.* DT.* JJ.* CC.* VB.*,,,,,VB.* DT.* JJ.* CC.* VB.*
500140,DT.* JJ.* CC.* VB.* CC.*,,,,,DT.* JJ.* CC.* VB.* CC.*
500141,JJ.* CC.* VB.* CC.* NN.*_PM.*,,,,,JJ.* CC.* VB.* CC.* NN.*_PM.*
500142,PR.* JJ.* NN.* DT.* VB.*,,,,,PR.* JJ.* NN.* DT.* VB.*
500143,JJ.* NN.* DT.* VB.* CC.*,,,,,JJ.* NN.* DT.* VB.* CC.*
500144,RB.* VB.* CC.* PR.* JJ.*,,,,,RB.* VB.* CC.* PR.* JJ.*
500145,VB.* CC.* DT.* NN.* LM,,,,,VB.* CC.* DT.* NN.* LM
500146,PR.* DT.* NN.* CC.* VB.*,,,,,PR.* DT.* NN.* CC.* VB.*
500147,NN.* CC.* JJ.* NN.* CC.*,,,,,NN.* CC.* JJ.* NN.* CC.*
500148,NN.* LM VB.* CC.* JJ.*,,,,,NN.* LM VB.* CC.* JJ.*
500149,NN.* CD.* NN.* DT.* NN.*,,,,,NN.* CD.* NN.* DT.* NN.*
500150,CD.* NN.* DT.* NN.* CC.*,,,,,CD.* NN.* DT.* NN.* CC.*
500151,NN.* DT.* NN.* CC.* NN.*,,,,,NN.* DT.* NN.* CC.* NN.*
500152,NN.* CC.* NN.* NN.* CD.*,,,,,NN.* CC.* NN.* NN.* CD.*
500153,CC.* NN.* NN.* CD.* NN.*,,,,,CC.* NN.* NN.* CD.* NN.*
500154,NN.* NN.* CD.* NN.* DT.*,,,,,NN.* NN.* CD.* NN.* DT.*
500155,NN.* CC.* NN.* PR.* CC.*,,,,,NN.* CC.* NN.* PR.* CC.*
500156,DT.* NN.* DT.* NN.* PR.*,,,,,DT.* NN.* DT.* NN.* PR.*
500157,VB.* PR.* CC.* PR.* NN.*,,,,,VB.* PR.* CC.* PR.* NN.*
500158,PR.* CC.* PR.* NN.* CC.*,,,,,PR.* CC.* PR.* NN.* CC.*
500335,CC.* CC.* NN.* CC.* DT.*,,CCT CCT NNC CCB DTCP,,CCT * * * *,CCT CC.* NN.* CC.* DT.*
500159,,,CCT CCT NNC CCB DTCP,,,CCT CCT NNC CCB DTCP
500336,CC.* NN.* CC.* DT.* NN.*,,CCT NNC CCB DTCP NNC,,CCT * * * *,CCT NN.* CC.* DT.* NN.*
500160,,,CCT NNC CCB DTCP NNC,,,CCT NNC CCB DTCP NNC
500337,CC.* DT.* NN.* CC.* NN.*,,CCB DTCP NNC CCT NNC,,CCB * * * *,CCB DT.* NN.* CC.* NN.*
500161,,,CCB DTCP NNC CCT NNC,,,CCB DTCP NNC CCT NNC
500338,DT.* NN.* CC.* NN.* CC.*,,DTCP NNC CCT NNC CCB,,DTCP * * * *,DTCP NN.* CC.* NN.* CC.*
500162,,,DTCP NNC CCT NNC CCB,,,DTCP NNC CCT NNC CCB
500339,RB.* RB.* VB.* DT.* DT.*,,RBK RBQ VBW DTC DTCP,,RBK * * DTC DTCP,RBK RB.* VB.* DTC DTCP
500163,,,RBK RBQ VBW DTC DTCP,,,RBK RBQ VBW DTC DTCP
500340,DT.* CC.* PM.* JJ.* CC.*,,DTC CCR PMS JJD CCB,,DTC CCR * * *,DTC CCR PM.* JJ.* CC.*
500164,,,DTC CCR PMS JJD CCB,,,DTC CCR PMS JJD CCB
500341,CC.* VB.* LM VB.* PR.*,,CCR VBS LM VBTF PRP,,CCR * * * *,CCR VB.* LM VB.* PR.*
500165,,,CCR VBS LM VBTF PRP,,,CCR VBS LM VBTF PRP
500166,,,DTC NNC CCP PRO LM,,,DTC NNC CCP PRO LM
500342,CC.* VB.* PR.* CC.* NN.*_PM.*,,CCR VBTR PRS CCB NNP_PMC,,CCR * * * *,CCR VB.* PR.* CC.* NN.*_PM.*
500167,,,CCR VBTR PRS CCB NNP_PMC,,,CCR VBTR PRS CCB NNP_PMC
500343,VB.* PR.* VB.* CC.* DT.*,,VBS PRS_CCP VBAF CCB DTCP,,VBS * * * *,VBS PR.* VB.* CC.* DT.*
500168,,,VBS PRS_CCP VBAF CCB DTCP,,,VBS PRS_CCP VBAF CCB DTCP
500344,PR.* VB.* CC.* DT.* NN.*,,PRS_CCP VBAF CCB DTCP NNC,,PRS_CCP * * * *,PRS_CCP VB.* CC.* DT.* NN.*
500169,,,PRS_CCP VBAF CCB DTCP NNC,,,PRS_CCP VBAF CCB DTCP NNC
500345,VB.* CC.* DT.* NN.* CC.*,,VBAF CCB DTCP NNC CCB,,VBAF * * * *,VBAF CC.* DT.* NN.* CC.*
500170,,,VBAF CCB DTCP NNC CCB,,,VBAF CCB DTCP NNC CCB
500346,DT.* NN.* CC.* NN.* CC.*,,DTCP NNC CCB NNC CCT,,DTCP * * * *,DTCP NN.* CC.* NN.* CC.*
500171,,,DTCP NNC CCB NNC CCT,,,DTCP NNC CCB NNC CCT
500347,NN.* CC.* NN.* CC.* VB.*,,NNC CCT NNC CCB VBN_CCP,,NNC CCT * * *,NNC CCT NN.* CC.* VB.*
500172,,,NNC CCT NNC CCB VBN_CCP,,,NNC CCT NNC CCB VBN_CCP
500348,CC.* NN.* CC.* VB.* NN.*_PM.*,,CCT NNC CCB VBN_CCP NNC_PMP,,CCT * * * *,CCT NN.* CC.* VB.* NN.*_PM.*
500173,,,CCT NNC CCB VBN_CCP NNC_PMP,,,CCT NNC CCB VBN_CCP NNC_PMP
500349,NN.* LM RB.* VB.* CC.*,,NNC LM RBM VBAF CCT,,NNC LM RBM * *,NNC LM RBM VB.* CC.*
500174,,,NNC LM RBM VBAF CCT,,,NNC LM RBM VBAF CCT
500350,NN.* CC.* NN.* CC.* DT.*,,NNC CCT NNC CCB DTCP,,NNC CCT * * *,NNC CCT NN.* CC.* DT.*
500175,,,NNC CCT NNC CCB DTCP,,,NNC CCT NNC CCB DTCP
500351,DT.* NN.* LM VB.* CC.*,,DTC NNC LM VBTR CCB,,DTC NNC LM VBTR *,DTC NNC LM VBTR CC.*
500176,,,DTC NNC LM VBTR CCB,,,DTC NNC LM VBTR CCB
500352,CC.* NN.* PM.* NN.* LM,,CCB NNC_CCP PMS NNC LM,,CCB * * * *,CCB NN.* PM.* NN.* LM
500177,,,CCB NNC_CCP PMS NNC LM,,,CCB NNC_CCP PMS NNC LM
500353,CC.* NN.* RB.* RB.* VB.*,,CCT NNC RBK RBQ VBOF,,CCT * * * VBOF,CCT NN.* RB.* RB.* VBOF
500178,,,CCT NNC RBK RBQ VBOF,,,CCT NNC RBK RBQ VBOF
500354,DT.* NN.* PM.* NN.* CC.*,,DTCP NNC_CCP PMS NNC CCT,,DTCP * * * *,DTCP NN.* PM.* NN.* CC.*
500179,,,DTCP NNC_CCP PMS NNC CCT,,,DTCP NNC_CCP PMS NNC CCT
500355,NN.* PM.* NN.* CC.* DT.*,,NNC_CCP PMS NNC CCT DTCP,,NNC_CCP * * * *,NNC_CCP PM.* NN.* CC.* DT.*
500180,,,NNC_CCP PMS NNC CCT DTCP,,,NNC_CCP PMS NNC CCT DTCP
500356,PM.* NN.* CC.* DT.* NN.*,,PMS NNC CCT DTCP NNC,,PMS * CCT * *,PMS NN.* CCT DT.* NN.*
500181,,,PMS NNC CCT DTCP NNC,,,PMS NNC CCT DTCP NNC
500357,NN.* CC.* DT.* NN.* CC.*,,NNC CCT DTCP NNC CCB,,NNC CCT * * *,NNC CCT DT.* NN.* CC.*
500182,,,NNC CCT DTCP NNC CCB,,,NNC CCT DTCP NNC CCB
500358,CC.* DT.* NN.* CC.* DT.*,,CCT DTCP NNC CCB DTCP,,CCT * * * *,CCT DT.* NN.* CC.* DT.*
500183,,,CCT DTCP NNC CCB DTCP,,,CCT DTCP NNC CCB DTCP
500359,NN.* CC.* NN.* NN.* PM.*,,NNC CCT NNC NNC_CCP PMS,,NNC CCT * * *,NNC CCT NN.* NN.* PM.*
500184,,,NNC CCT NNC NNC_CCP PMS,,,NNC CCT NNC NNC_CCP PMS
500360,CC.* NN.* NN.* PM.* NN.*,,CCT NNC NNC_CCP PMS NNC,,CCT * * * *,CCT NN.* NN.* PM.* NN.*
500185,,,CCT NNC NNC_CCP PMS NNC,,,CCT NNC NNC_CCP PMS NNC
500361,NN.* PM.* NN.* CC.* NN.*,,NNC_CCP PMS NNC CCT NNC,,NNC_CCP * * * *,NNC_CCP PM.* NN.* CC.* NN.*
500186,,,NNC_CCP PMS NNC CCT NNC,,,NNC_CCP PMS NNC CCT NNC
500362,NN.* NN.* PM.* NN.* VB.*,,NNC NNC_CCP PMS NNC VBW,,NNC NNC_CCP * * *,NNC NNC_CCP PM.* NN.* VB.*
500187,,,NNC NNC_CCP PMS NNC VBW,,,NNC NNC_CCP PMS NNC VBW
500363,NN.* PM.* NN.* VB.* CC.*,,NNC_CCP PMS NNC VBW CCT,,NNC_CCP * * * *,NNC_CCP PM.* NN.* VB.* CC.*
500188,,,NNC_CCP PMS NNC VBW CCT,,,NNC_CCP PMS NNC VBW CCT
500364,VB.* PR.* PR.* NN.* NN.*,,VBH PRS_CCP PRI_CCP NNC NNC_CCP,,VBH PRS_CCP * * *,VBH PRS_CCP PR.* NN.* NN.*
500189,,,VBH PRS_CCP PRI_CCP NNC NNC_CCP,,,VBH PRS_CCP PRI_CCP NNC NNC_CCP
500365,PR.* PR.* NN.* NN.* PM.*,,PRS_CCP PRI_CCP NNC NNC_CCP PMS,,PRS_CCP * * * *,PRS_CCP PR.* NN.* NN.* PM.*
500190,,,PRS_CCP PRI_CCP NNC NNC_CCP PMS,,,PRS_CCP PRI_CCP NNC NNC_CCP PMS
500366,PR.* NN.* NN.* PM.* NN.*,,PRI_CCP NNC NNC_CCP PMS NNC,,PRI_CCP * NNC_CCP PMS *,PRI_CCP NN.* NNC_CCP PMS NN.*
500191,,,PRI_CCP NNC NNC_CCP PMS NNC,,,PRI_CCP NNC NNC_CCP PMS NNC
500367,NN.* NN.* PM.* NN.* CC.*,,NNC NNC_CCP PMS NNC CCT,,NNC NNC_CCP * * *,NNC NNC_CCP PM.* NN.* CC.*
500192,,,NNC NNC_CCP PMS NNC CCT,,,NNC NNC_CCP PMS NNC CCT
500368,NN.* PM.* NN.* CC.* PR.*,,NNC_CCP PMS NNC CCT PRSP_CCP,,NNC_CCP * * * *,NNC_CCP PM.* NN.* CC.* PR.*
500193,,,NNC_CCP PMS NNC CCT PRSP_CCP,,,NNC_CCP PMS NNC CCT PRSP_CCP
500369,PM.* NN.* CC.* PR.* DT.*,,PMS NNC CCT PRSP_CCP DTCP,,PMS * CCT * *,PMS NN.* CCT PR.* DT.*
500194,,,PMS NNC CCT PRSP_CCP DTCP,,,PMS NNC CCT PRSP_CCP DTCP
500370,NN.* CC.* PR.* DT.* NN.*,,NNC CCT PRSP_CCP DTCP NNC,,NNC CCT * * *,NNC CCT PR.* DT.* NN.*
500195,,,NNC CCT PRSP_CCP DTCP NNC,,,NNC CCT PRSP_CCP DTCP NNC
500371,NN.* NN.* PM.* NN.* LM,,NNC NNC_CCP PMS NNC LM,,NNC NNC_CCP * * *,NNC NNC_CCP PM.* NN.* LM
500196,,,NNC NNC_CCP PMS NNC LM,,,NNC NNC_CCP PMS NNC LM
500372,NN.* CC.* NN.* PM.* NN.*,,NNC CCB NNC_CCP PMS NNC,,NNC CCB * * *,NNC CCB NN.* PM.* NN.*
500197,,,NNC CCB NNC_CCP PMS NNC,,,NNC CCB NNC_CCP PMS NNC
500373,CC.* NN.* PM.* NN.* CC.*,,CCB NNC_CCP PMS NNC CCT,,CCB * * * *,CCB NN.* PM.* NN.* CC.*
500198,,,CCB NNC_CCP PMS NNC CCT,,,CCB NNC_CCP PMS NNC CCT
500374,DT.* NN.* NN.* NN.* PM.*,,DTCP NNC NNC NNC_CCP PMS,,DTCP * * NNC_CCP PMS,DTCP NN.* NN.* NNC_CCP PMS
500199,,,DTCP NNC NNC NNC_CCP PMS,,,DTCP NNC NNC NNC_CCP PMS
500375,JJ.* CC.* NN.* CC.* CC.*,,JJD CCP NNC CCT CCT,,JJD * * * *,JJD CC.* NN.* CC.* CC.*
500200,,,JJD CCP NNC CCT CCT,,,JJD CCP NNC CCT CCT
500376,PM.* NN.* CC.* NN.* RB.*,,PMS NNC CCT NNC RBK,,PMS * CCT * *,PMS NN.* CCT NN.* RB.*
500201,,,PMS NNC CCT NNC RBK,,,PMS NNC CCT NNC RBK
500377,NN.* CC.* NN.* RB.* RB.*,,NNC CCT NNC RBK RBQ,,NNC CCT * * *,NNC CCT NN.* RB.* RB.*
500202,,,NNC CCT NNC RBK RBQ,,,NNC CCT NNC RBK RBQ
500378,RB.* RB.* VB.* DT.* NN.*,,RBK RBQ VBTF DTC NNC,,RBK * * * NNC,RBK RB.* VB.* DT.* NNC
500203,,,RBK RBQ VBTF DTC NNC,,,RBK RBQ VBTF DTC NNC
500379,VB.* CC.* CC.* DT.* NN.*_PM.*,,VBW CCT CCT DTCP NNC_PMP,,VBW * * * NNC_PMP,VBW CC.* CC.* DT.* NNC_PMP
500204,,,VBW CCT CCT DTCP NNC_PMP,,,VBW CCT CCT DTCP NNC_PMP
500380,CC.* VB.* DT.* JJ.* CC.*,,CCB VBW DTC JJCS_JJD CCP,,CCB * * JJCS_JJD *,CCB VB.* DT.* JJCS_JJD CC.*
500205,,,CCB VBW DTC JJCS_JJD CCP,,,CCB VBW DTC JJCS_JJD CCP
500381,VB.* DT.* JJ.* CC.* VB.*,,VBW DTC JJCS_JJD CCP VBAF,,VBW * JJCS_JJD * *,VBW DT.* JJCS_JJD CC.* VB.*
500206,,,VBW DTC JJCS_JJD CCP VBAF,,,VBW DTC JJCS_JJD CCP VBAF
500382,DT.* JJ.* CC.* VB.* CC.*,,DTC JJCS_JJD CCP VBAF CCP,,DTC JJCS_JJD * VBAF CCP,DTC JJCS_JJD CC.* VBAF CCP
500207,,,DTC JJCS_JJD CCP VBAF CCP,,,DTC JJCS_JJD CCP VBAF CCP
